,Data,ID,t_Atendimento_min,t_Projetos_min,t_Logado_min,Disp_%,Meta_Disp,Pontuação,Atraso
313,2022-02-01,a1R3j000003gHOrEAM,330,0,373,52,Não Bateu,-20,Sim
314,2022-02-01,a1R3j000003gHOsEAM,450,0,395,36,Não Bateu,-19,Sim
315,2022-02-01,a1R3j000003gHOuEAM,330,0,309,27,Não Bateu,-19,Não
316,2022-02-01,a1R3j000003gHOxEAM,360,0,309,36,Não Bateu,-18,Sim
317,2022-02-01,a1R3j000003gHP3EAM,420,0,401,23,Não Bateu,-18,Sim
318,2022-02-01,a1R3j000003gHP5EAM,450,0,440,40,Não Bateu,-20,Sim
319,2022-02-01,a1R3j000003gHP7EAM,330,0,294,31,Não Bateu,-20,Sim
320,2022-02-01,a1R3j000003gHP8EAM,0,0,0,33,-,0,-
321,2022-02-01,a1R3j000003gHPCEA2,450,0,419,39,Não Bateu,-20,Sim
322,2022-02-01,a1R3j000003gHPEEA2,480,0,465,48,Não Bateu,-19,Sim
323,2022-02-01,a1R3j000003gHPJEA2,450,0,382,35,Não Bateu,-22,Sim
324,2022-02-01,a1R3j000003gHPLEA2,510,0,404,37,Não Bateu,-20,Sim
325,2022-02-01,a1R3j000003gHPMEA2,450,0,399,35,Não Bateu,-18,Sim
326,2022-02-01,a1R3j000003gHPNEA2,450,0,439,46,Não Bateu,-16,Sim
327,2022-02-01,a1R3j000003na7eEAA,330,120,321,45,Não Bateu,-19,Sim
328,2022-02-01,a1R3j000003na7fEAA,330,0,309,43,Não Bateu,-17,Sim
329,2022-02-01,a1R3j000003na7mEAA,450,0,401,39,Não Bateu,-19,Sim
330,2022-02-01,a1R3j000003na7oEAA,0,0,0,33,-,0,-
331,2022-02-01,a1R3j000003na7pEAA,330,0,248,16,Não Bateu,-22,Não
332,2022-02-01,a1R3j000003na7qEAA,450,0,403,38,Não Bateu,-18,Sim
333,2022-02-01,a1R3j000003na7uEAA,450,0,399,35,Não Bateu,-17,Sim
334,2022-02-01,a1R3j000003na7xEAA,480,0,417,43,Não Bateu,-17,Não
335,2022-02-01,a1R3j000003na7yEAA,450,0,412,38,Não Bateu,-19,Sim
336,2022-02-01,a1R3j000003na81EAA,390,60,408,56,Não Bateu,-10,Não
337,2022-02-01,a1R3j000003na85EAA,450,0,389,38,Não Bateu,-21,Sim
338,2022-02-01,a1R3j000003na86EAA,450,0,389,37,Não Bateu,-19,Sim
339,2022-02-01,a1R3j000003na87EAA,0,0,0,33,-,0,-
340,2022-02-01,a1R3j000003na8BEAQ,390,90,361,50,Não Bateu,-15,Não
341,2022-02-01,a1R3j000003na8CEAQ,480,0,426,42,Não Bateu,-19,Sim
342,2022-02-01,a1R3j000003na8EEAQ,480,0,433,51,Não Bateu,-12,Sim
343,2022-02-01,a1R3j000003na8FEAQ,390,60,339,33,Não Bateu,-20,Sim
344,2022-02-01,a1R3j000003na8GEAQ,0,0,0,33,-,0,-
345,2022-02-01,a1R3j000003na8HEAQ,480,0,436,44,Não Bateu,-16,Não
346,2022-02-01,a1R3j000003na8IEAQ,450,0,427,44,Não Bateu,-19,Sim
347,2022-02-01,a1R3j000003na8JEAQ,390,60,333,32,Não Bateu,-17,Sim
348,2022-02-01,a1R3j000003na8KEAQ,480,0,418,35,Não Bateu,-20,Sim
349,2022-02-01,a1R3j000003na8NEAQ,450,0,440,40,Não Bateu,-19,Sim
350,2022-02-01,a1R3j000003na8OEAQ,450,0,372,36,Não Bateu,-21,Sim
351,2022-02-01,a1R3j000003na8PEAQ,450,0,442,40,Não Bateu,-21,Sim
352,2022-02-01,a1R3j000003na8QEAQ,420,30,294,49,Não Bateu,-21,Não
353,2022-02-01,a1R3j000003na8REAQ,450,0,151,0,Não Bateu,-17,Não
354,2022-02-01,a1R3j000003na8SEAQ,450,0,433,40,Não Bateu,-20,Sim
355,2022-02-01,a1R3j000003na8TEAQ,480,0,436,42,Não Bateu,-14,Sim
356,2022-02-01,a1R3j000003na8WEAQ,450,0,427,39,Não Bateu,-18,Sim
357,2022-02-01,a1R3j000003na8bEAA,300,30,275,39,Não Bateu,-20,Sim
358,2022-02-01,a1R3j000003nb3uEAA,450,0,373,27,Não Bateu,-18,Sim
359,2022-02-01,a1R3j000003nb3wEAA,480,0,413,38,Não Bateu,-20,Sim
360,2022-02-01,a1R3j000003nb3xEAA,450,0,422,36,Não Bateu,-18,Não
361,2022-02-01,a1R3j000003nb3zEAA,450,0,432,37,Não Bateu,-20,Sim
362,2022-02-01,a1R3j000003nb41EAA,480,0,394,36,Não Bateu,-15,Sim
363,2022-02-01,a1R3j000003nb42EAA,450,0,402,38,Não Bateu,-20,Sim
364,2022-02-01,a1R3j000003nb45EAA,450,0,267,46,Não Bateu,-21,Não
365,2022-02-01,a1R3j000003nb47EAA,450,0,300,46,Não Bateu,-21,Não
366,2022-02-01,a1R3j000003nb48EAA,450,0,327,46,Não Bateu,-18,Não
367,2022-02-01,a1R3j000003nb49EAA,360,120,406,49,Não Bateu,-15,Sim
368,2022-02-01,a1R3j000003nb4AEAQ,360,90,272,14,Não Bateu,-19,Não
369,2022-02-01,a1R3j000003nb4BEAQ,0,0,0,33,-,0,-
370,2022-02-01,a1R3j000003nb4DEAQ,450,0,339,46,Não Bateu,-21,Sim
371,2022-02-01,a1R3j000003nb4EEAQ,450,0,359,35,Não Bateu,-20,Sim
372,2022-02-01,a1R3j000003nb4GEAQ,450,0,396,43,Não Bateu,-14,Sim
373,2022-02-01,a1R3j000003nb4HEAQ,450,0,407,53,Não Bateu,-16,Sim
374,2022-02-01,a1R3j000003nb4JEAQ,450,0,405,41,Não Bateu,-18,Sim
375,2022-02-01,a1R3j000003nb4KEAQ,390,60,359,39,Não Bateu,-18,Sim
376,2022-02-01,a1R3j000003nb4NEAQ,450,0,318,0,Não Bateu,-22,Não
377,2022-02-01,a1R3j000003nb4REAQ,450,0,264,38,Não Bateu,-22,Sim
378,2022-02-01,a1R3j000003nb4WEAQ,450,0,355,30,Não Bateu,-21,Sim
379,2022-02-01,a1R3j000003ncM5EAI,450,0,397,44,Não Bateu,-19,Sim
380,2022-02-01,a1R3j000003ncMDEAY,450,0,383,36,Não Bateu,-17,Sim
381,2022-02-01,a1R3j000003ncMGEAY,450,0,407,42,Não Bateu,-19,Não
382,2022-02-01,a1R3j000003ncMKEAY,330,0,322,43,Não Bateu,-19,Sim
383,2022-02-01,a1R3j000003ncMOEAY,450,0,332,42,Não Bateu,-15,Sim
384,2022-02-01,a1R3j000003ncMTEAY,0,0,0,33,-,0,-
385,2022-02-01,a1R3j000003ncMXEAY,450,0,435,49,Não Bateu,-15,Sim
386,2022-02-01,a1R3j000003ncMYEAY,450,0,422,38,Não Bateu,-18,Sim
387,2022-02-01,a1R3j000003ncMZEAY,450,0,388,47,Não Bateu,-20,Não
388,2022-02-01,a1R3j000003ncMcEAI,420,60,384,41,Não Bateu,-20,Não
389,2022-02-01,a1R3j000003ncMeEAI,450,0,414,39,Não Bateu,-19,Sim
390,2022-02-01,a1R3j000003ncMgEAI,480,0,446,47,Não Bateu,-16,Não
391,2022-02-01,a1R3j000003ncMhEAI,450,0,430,39,Não Bateu,-19,Sim
392,2022-02-01,a1R3j000003ncfQEAQ,420,0,354,27,Não Bateu,-20,Sim
393,2022-02-01,a1R3j000003ncfREAQ,420,0,380,38,Não Bateu,-20,Não
394,2022-02-01,a1R3j000003ncfVEAQ,420,0,305,15,Não Bateu,-20,Sim
395,2022-02-01,a1R3j000003ncfWEAQ,420,0,387,16,Não Bateu,-19,Sim
396,2022-02-01,a1R3j000003ncfaEAA,360,60,347,20,Não Bateu,-19,Sim
397,2022-02-01,a1R3j000003ndBXEAY,0,0,105,33,-,0,-
398,2022-02-01,a1R3j000003ndBYEAY,450,0,429,40,Não Bateu,-20,Sim
399,2022-02-01,a1R3j000003ndBbEAI,450,0,321,33,Não Bateu,-19,Sim
400,2022-02-01,a1R3j000003ndBcEAI,450,0,420,45,Não Bateu,-19,Sim
401,2022-02-01,a1R3j000003ndBdEAI,450,0,401,0,Não Bateu,-23,Não
402,2022-02-01,a1R3j000003ndBeEAI,420,30,417,52,Não Bateu,-22,Não
403,2022-02-01,a1R3j000003ndBfEAI,120,0,290,100,Meta Batida,-25,Não
404,2022-02-01,a1R3j000003ndBgEAI,450,0,438,44,Não Bateu,-24,Não
405,2022-02-01,a1R3j000003ndBhEAI,450,0,431,30,Não Bateu,-24,Sim
406,2022-02-01,a1R3j000003ndBiEAI,450,0,430,27,Não Bateu,-24,Sim
407,2022-02-01,a1R3j000003ndBkEAI,0,0,150,33,-,0,-
408,2022-02-01,a1R3j000003ndC3EAI,450,0,431,39,Não Bateu,-17,Sim
409,2022-02-01,a1R3j000003ndC4EAI,450,0,337,20,Não Bateu,-20,Sim
410,2022-02-01,a1R3j000003ndC6EAI,360,90,344,0,Não Bateu,-17,Não
411,2022-02-01,a1R3j000003ndC8EAI,450,0,415,40,Não Bateu,-18,Sim
412,2022-02-01,a1R3j000003ndC9EAI,450,0,423,39,Não Bateu,-20,Sim
413,2022-02-01,a1R3j000003ndCCEAY,450,0,419,40,Não Bateu,-20,Sim
414,2022-02-01,a1R3j000003ndCDEAY,450,0,430,39,Não Bateu,-21,Sim
415,2022-02-01,a1R3j000003ndCEEAY,330,120,356,45,Não Bateu,-17,Sim
416,2022-02-01,a1R3j000003ndCGEAY,450,0,423,32,Não Bateu,-21,Sim
417,2022-02-01,a1R3j000003ndCNEAY,450,0,418,37,Não Bateu,-20,Sim
418,2022-02-01,a1R3j000003ndCOEAY,450,30,359,45,Não Bateu,-19,Não
419,2022-02-01,a1R3j000003ndCPEAY,450,0,421,20,Não Bateu,-20,Sim
420,2022-02-01,a1R3j000003ndCQEAY,450,0,410,38,Não Bateu,-20,Não
421,2022-02-01,a1R3j000003ndyREAQ,420,0,285,21,Não Bateu,-20,Sim
422,2022-02-01,a1R3j000003ndySEAQ,360,60,300,33,Não Bateu,-18,Sim
423,2022-02-01,a1R3j000003ndyTEAQ,420,0,380,34,Não Bateu,-20,Sim
424,2022-02-01,a1R3j000003ndyXEAQ,420,0,202,20,Não Bateu,-20,Sim
425,2022-02-01,a1R3j0000043nKzEAI,360,0,0,0,Não Bateu,-17,Não
426,2022-02-01,a1R3j0000043nLFEAY,420,0,281,32,Não Bateu,-18,Não
427,2022-02-01,a1R3j0000043nigEAA,390,0,242,27,Não Bateu,-20,Não
428,2022-02-01,a1R3j0000043nikEAA,390,0,389,22,Não Bateu,-18,Não
429,2022-02-01,a1R3j0000043ninEAA,420,0,419,35,Não Bateu,-19,Sim
430,2022-02-01,a1R3j0000043oEBEAY,450,0,417,37,Não Bateu,-21,Sim
431,2022-02-01,a1R3j0000043oECEAY,480,0,412,42,Não Bateu,-20,Sim
432,2022-02-01,a1R3j0000043oEGEAY,330,120,325,56,Não Bateu,-10,Não
433,2022-02-01,a1R3j0000043oEHEAY,480,0,266,34,Não Bateu,-15,Sim
434,2022-02-01,a1R3j0000043oEIEAY,450,0,421,37,Não Bateu,-19,Sim
435,2022-02-01,a1R3j0000043oEJEAY,0,0,0,33,-,0,-
436,2022-02-01,a1R3j0000043oEKEAY,0,0,0,33,-,0,-
437,2022-02-01,a1R3j0000043oEMEAY,450,0,367,36,Não Bateu,-19,Não
438,2022-02-01,a1R3j0000043oEOEAY,450,0,428,45,Não Bateu,-20,Sim
439,2022-02-01,a1R3j0000043oEQEAY,480,0,447,47,Não Bateu,-20,Sim
440,2022-02-01,a1R3j0000043oETEAY,330,0,233,27,Não Bateu,-18,Não
441,2022-02-01,a1R3j0000043oEUEAY,480,0,417,43,Não Bateu,-21,Sim
442,2022-02-01,a1R3j0000043oEVEAY,330,0,205,34,Não Bateu,-11,Sim
443,2022-02-01,a1R3j0000043oEWEAY,390,60,363,35,Não Bateu,-19,Sim
444,2022-02-01,a1R3j0000043oEXEAY,450,0,429,40,Não Bateu,-20,Sim
445,2022-02-01,a1R3j0000043oEaEAI,150,180,132,36,Não Bateu,-22,Não
446,2022-02-01,a1R3j0000043oEbEAI,450,0,335,45,Não Bateu,-18,Sim
447,2022-02-01,a1R3j0000043oEcEAI,450,0,429,39,Não Bateu,-18,Sim
448,2022-02-01,a1R3j0000043oEdEAI,450,0,421,52,Não Bateu,-9,Sim
449,2022-02-01,a1R3j0000043oEeEAI,450,0,415,50,Não Bateu,-17,Sim
450,2022-02-01,a1R3j0000043oEgEAI,450,0,427,55,Não Bateu,-15,Sim
451,2022-02-01,a1R3j0000043oEhEAI,450,0,427,39,Não Bateu,-18,Sim
452,2022-02-01,a1R3j0000043oEjEAI,450,0,317,44,Não Bateu,-19,Sim
453,2022-02-01,a1R3j0000043oElEAI,450,0,429,38,Não Bateu,-19,Sim
454,2022-02-01,a1R3j0000043oEmEAI,300,180,288,39,Não Bateu,-18,Sim
455,2022-02-01,a1R3j0000043oEqEAI,0,480,152,33,-,0,-
456,2022-02-01,a1R3j0000043oEsEAI,120,360,109,0,Não Bateu,-17,Não
457,2022-02-01,a1R3j0000043oEtEAI,450,0,448,43,Não Bateu,-20,Sim
458,2022-02-01,a1R3j0000043oEvEAI,390,90,204,26,Não Bateu,-16,Não
459,2022-02-01,a1R3j0000043oExEAI,450,0,411,52,Não Bateu,-6,Sim
460,2022-02-01,a1R3j0000043oEyEAI,450,0,410,48,Não Bateu,-11,Sim
461,2022-02-01,a1R3j0000043oEzEAI,450,0,409,44,Não Bateu,-21,Não
462,2022-02-01,a1R3j0000043oF0EAI,450,0,407,39,Não Bateu,-21,Sim
463,2022-02-01,a1R3j0000043oF3EAI,450,0,404,47,Não Bateu,-17,Sim
464,2022-02-01,a1R3j0000043oF4EAI,480,0,439,43,Não Bateu,-13,Sim
465,2022-02-01,a1R3j0000043oF7EAI,480,0,416,44,Não Bateu,-21,Sim
466,2022-02-01,a1R3j0000043oFAEAY,330,0,311,43,Não Bateu,-19,Sim
467,2022-02-01,a1R3j0000043obcEAA,360,60,320,26,Não Bateu,-20,Não
468,2022-02-01,a1R3j0000043obeEAA,420,0,412,53,Não Bateu,-17,Sim
469,2022-02-01,a1R3j0000043rupEAA,420,0,345,33,Não Bateu,-16,Sim
470,2022-02-01,a1R3j0000043rz3EAA,450,0,411,46,Não Bateu,-15,Sim
471,2022-02-01,a1R3j0000043rz8EAA,450,0,406,35,Não Bateu,-20,Sim
472,2022-02-01,a1R3j0000043rz9EAA,480,0,381,45,Não Bateu,-17,Sim
473,2022-02-01,a1R3j0000043rzBEAQ,450,0,429,45,Não Bateu,-15,Sim
474,2022-02-01,a1R3j0000043rzDEAQ,450,0,395,28,Não Bateu,-16,Sim
475,2022-02-01,a1R3j0000043rzEEAQ,450,0,412,22,Não Bateu,-23,Sim
476,2022-02-01,a1R3j0000043rzHEAQ,480,0,422,41,Não Bateu,-19,Sim
477,2022-02-01,a1R3j0000043rzIEAQ,480,0,376,45,Não Bateu,-20,Sim
478,2022-02-01,a1R3j0000043rzJEAQ,450,0,421,38,Não Bateu,-20,Sim
479,2022-02-01,a1R3j0000043rzLEAQ,450,0,400,38,Não Bateu,-17,Sim
480,2022-02-01,a1R3j0000043rzNEAQ,480,0,423,43,Não Bateu,-19,Sim
481,2022-02-01,a1R3j0000043rzPEAQ,0,0,0,33,-,0,-
482,2022-02-01,a1R3j0000043rzTEAQ,480,0,481,37,Não Bateu,-15,Não
483,2022-02-01,a1R3j0000043rzUEAQ,270,180,315,32,Não Bateu,-18,Sim
484,2022-02-01,a1R3j0000043rzWEAQ,480,0,283,42,Não Bateu,-20,Sim
485,2022-02-01,a1R3j0000043rzYEAQ,480,0,409,47,Não Bateu,-19,Sim
486,2022-02-01,a1R3j0000043rzdEAA,360,60,349,18,Não Bateu,-17,Sim
487,2022-02-01,a1R3j0000043rzhEAA,450,0,416,38,Não Bateu,-17,Sim
488,2022-02-01,a1R3j0000043rziEAA,390,60,362,44,Não Bateu,-17,Sim
489,2022-02-01,a1R3j0000043rzjEAA,450,0,397,37,Não Bateu,-20,Sim
490,2022-02-01,a1R3j0000043rzkEAA,0,480,637,33,-,0,-
491,2022-02-01,a1R3j0000043rzlEAA,120,0,220,41,Não Bateu,-25,Sim
492,2022-02-01,a1R3j0000043rzmEAA,390,0,360,46,Não Bateu,-21,Sim
493,2022-02-01,a1R3j0000043rzoEAA,450,0,408,37,Não Bateu,-21,Sim
494,2022-02-01,a1R3j0000043rzpEAA,270,60,186,16,Não Bateu,-1,Não
495,2022-02-01,a1R3j0000043s1fEAA,390,0,172,10,Não Bateu,-19,Não
496,2022-02-01,a1R3j0000043s1iEAA,360,60,407,49,Não Bateu,-20,Não
497,2022-02-01,a1R3j0000043s1kEAA,420,0,395,38,Não Bateu,-20,Sim
498,2022-02-01,a1R3j0000043s1mEAA,420,0,267,25,Não Bateu,-20,Não
499,2022-02-01,a1R3j0000043s1nEAA,420,0,5,0,Não Bateu,-20,Não
500,2022-02-01,a1R3j0000043s1qEAA,390,60,237,23,Não Bateu,-20,Não
501,2022-02-01,a1R3j0000043sVVEAY,450,0,423,38,Não Bateu,-9,Não
502,2022-02-01,a1R3j0000043sVWEAY,360,90,330,30,Não Bateu,-18,Sim
503,2022-02-01,a1R3j0000043sVYEAY,450,0,156,20,Não Bateu,-20,Sim
504,2022-02-01,a1R3j0000043sVZEAY,450,0,427,40,Não Bateu,-15,Sim
505,2022-02-01,a1R3j0000043sVdEAI,450,0,429,36,Não Bateu,-24,Sim
506,2022-02-01,a1R3j0000043sVfEAI,450,0,376,35,Não Bateu,-22,Sim
507,2022-02-01,a1R3j0000043sVkEAI,450,0,365,44,Não Bateu,-21,Sim
508,2022-02-01,a1R3j0000043sVnEAI,450,0,421,44,Não Bateu,-17,Sim
509,2022-02-01,a1R3j0000043sVqEAI,480,0,458,46,Não Bateu,-19,Sim
510,2022-02-01,a1R3j0000043sVrEAI,390,60,363,43,Não Bateu,-9,Sim
511,2022-02-01,a1R3j0000043sVwEAI,330,0,310,44,Não Bateu,-20,Sim
512,2022-02-01,a1R3j0000043sVzEAI,450,0,393,36,Não Bateu,-17,Não
513,2022-02-01,a1R3j0000043sW1EAI,450,0,422,36,Não Bateu,-20,Sim
514,2022-02-01,a1R3j0000043sW2EAI,450,0,395,21,Não Bateu,-23,Não
515,2022-02-01,a1R3j0000043sW4EAI,450,0,395,39,Não Bateu,-19,Sim
516,2022-02-01,a1R3j0000043sW5EAI,480,0,444,47,Não Bateu,-21,Sim
517,2022-02-01,a1R3j0000043sWBEAY,390,60,340,29,Não Bateu,-21,Sim
518,2022-02-01,a1R3j0000043sWCEAY,480,0,421,41,Não Bateu,-21,Não
519,2022-02-01,a1R3j0000043sWEEAY,480,0,436,46,Não Bateu,-17,Sim
520,2022-02-01,a1R3j0000043sWFEAY,450,0,423,39,Não Bateu,-17,Sim
521,2022-02-01,a1R3j0000043sWGEAY,0,0,0,33,-,0,-
522,2022-02-01,a1R3j0000043sWIEAY,0,0,0,33,-,0,-
523,2022-02-01,a1R3j0000043sWMEAY,450,0,414,36,Não Bateu,-19,Sim
524,2022-02-01,a1R3j0000043sWOEAY,330,0,322,28,Não Bateu,-17,Não
525,2022-02-01,a1R3j0000043sWVEAY,0,0,0,33,-,0,-
526,2022-02-01,a1R3j0000043sWXEAY,450,0,391,23,Não Bateu,-25,Sim
527,2022-02-01,a1R3j0000043sWbEAI,270,0,266,27,Não Bateu,-20,Não
528,2022-02-01,a1R3j0000043sWcEAI,0,0,0,33,-,0,-
529,2022-02-01,a1R3j0000043sWdEAI,450,0,380,41,Não Bateu,-16,Sim
530,2022-02-01,a1R3j0000043sWgEAI,450,0,407,38,Não Bateu,-19,Sim
531,2022-02-01,a1R3j0000043sWhEAI,450,0,461,36,Não Bateu,-22,Sim
532,2022-02-01,a1R3j0000043sWiEAI,450,0,268,46,Não Bateu,-18,Não
533,2022-02-01,a1R3j0000043sx5EAA,420,0,316,25,Não Bateu,-19,Não
534,2022-02-01,a1R3j0000043sx8EAA,420,0,402,29,Não Bateu,-20,Sim
535,2022-02-01,a1R3j0000043sxAEAQ,420,0,248,31,Não Bateu,-19,Não
536,2022-02-01,a1R3j0000043sxBEAQ,420,0,321,41,Não Bateu,-20,Não
537,2022-02-01,a1R3j0000043sxDEAQ,420,0,0,0,Não Bateu,-21,Não
538,2022-02-01,a1R3j0000043sxEEAQ,420,0,0,0,Não Bateu,-20,Não
539,2022-02-01,a1R3j0000043syoEAA,450,0,374,38,Não Bateu,-19,Sim
540,2022-02-01,a1R3j0000043sypEAA,450,0,439,39,Não Bateu,-20,Sim
541,2022-02-01,a1R3j0000043sz2EAA,450,0,412,37,Não Bateu,-16,Sim
542,2022-02-01,a1R3j0000043sz4EAA,450,0,414,37,Não Bateu,-16,Sim
543,2022-02-01,a1R3j0000043sz6EAA,450,0,407,33,Não Bateu,-18,Sim
544,2022-02-01,a1R3j0000043szBEAQ,450,0,424,39,Não Bateu,-17,Sim
545,2022-02-01,a1R3j0000043szKEAQ,450,0,438,40,Não Bateu,-24,Não
546,2022-02-01,a1R3j0000043szNEAQ,450,0,427,39,Não Bateu,-15,Sim
547,2022-02-01,a1R3j0000043szQEAQ,450,0,377,37,Não Bateu,-20,Sim
548,2022-02-01,a1R3j0000043szREAQ,450,0,429,39,Não Bateu,-17,Sim
549,2022-02-01,a1R3j0000043szaEAA,420,0,379,33,Não Bateu,-19,Não
550,2022-02-01,a1R3j0000043szgEAA,480,0,439,45,Não Bateu,-19,Sim
551,2022-02-01,a1R3j0000043sziEAA,360,0,332,30,Não Bateu,-21,Não
552,2022-02-01,a1R3j0000043szjEAA,0,0,0,33,-,0,-
553,2022-02-01,a1R3j0000043szlEAA,450,0,424,38,Não Bateu,-18,Sim
554,2022-02-01,a1R3j0000043sznEAA,450,0,416,51,Não Bateu,-10,Sim
555,2022-02-01,a1R3j0000043szoEAA,450,0,419,43,Não Bateu,-20,Sim
556,2022-02-01,a1R3j0000043szpEAA,390,0,407,30,Não Bateu,-19,Sim
557,2022-02-01,a1R41000002LqutEAC,120,0,0,33,-,0,-
558,2022-02-01,a1R410000049DfKEAU,330,120,281,5,Não Bateu,-19,Sim
559,2022-02-01,a1R41000004AuxMEAS,480,0,421,43,Não Bateu,-19,Sim
560,2022-02-01,a1R41000004B2uiEAC,480,0,344,48,Não Bateu,-11,Sim
561,2022-02-01,a1R41000004BNEkEAO,450,0,208,19,Não Bateu,-19,Sim
562,2022-02-01,a1R41000004BOoWEAW,450,0,424,38,Não Bateu,-2,Sim
563,2022-02-01,a1R41000004BOobEAG,480,0,420,44,Não Bateu,-22,Sim
564,2022-02-01,a1R41000004BOoqEAG,450,0,401,47,Não Bateu,-14,Sim
565,2022-02-01,a1R41000005iwtKEAQ,450,0,407,46,Não Bateu,-13,Sim
566,2022-02-02,a1R1L000007It5aUAC,480,0,199,41,Não Bateu,-14,Sim
567,2022-02-02,a1R1L000007IvtrUAC,480,0,441,44,Não Bateu,-20,Sim
568,2022-02-02,a1R1L000007POQyUAO,480,0,0,33,-,0,-
569,2022-02-02,a1R1L000007PP7hUAG,420,0,423,33,Não Bateu,-19,Sim
570,2022-02-02,a1R1L000007YXRAUA4,420,60,293,40,Não Bateu,-19,Sim
571,2022-02-02,a1R1L000007YXRBUA4,0,480,142,33,-,0,-
572,2022-02-02,a1R1L000007YXREUA4,450,0,421,24,Não Bateu,-18,Sim
573,2022-02-02,a1R1L000008cZzKUAU,480,0,426,48,Não Bateu,-18,Sim
574,2022-02-02,a1R1L000008cZzMUAU,450,0,437,48,Não Bateu,-13,Sim
575,2022-02-02,a1R1L000008cZzNUAU,480,0,424,58,Não Bateu,-11,Sim
576,2022-02-02,a1R1L000008cZzOUAU,480,0,425,49,Não Bateu,-16,Sim
577,2022-02-02,a1R1L000008cZzUUAU,420,0,427,37,Não Bateu,-22,Sim
578,2022-02-02,a1R1L000008dS6CUAU,480,0,442,61,Não Bateu,-15,Sim
579,2022-02-02,a1R1L000008dS6SUAU,480,0,414,56,Não Bateu,-8,Sim
580,2022-02-02,a1R1L000008dS6VUAU,480,0,317,32,Não Bateu,-18,Sim
581,2022-02-02,a1R1L000008dajzUAA,360,60,446,38,Não Bateu,-19,Não
582,2022-02-02,a1R1L000008db60UAA,480,0,435,55,Não Bateu,-20,Sim
583,2022-02-02,a1R1L000008ddqrUAA,420,0,378,41,Não Bateu,-19,Não
584,2022-02-02,a1R1L000008ddr1UAA,0,480,0,33,-,0,-
585,2022-02-02,a1R1L000008deewUAA,420,0,394,34,Não Bateu,-9,Sim
586,2022-02-02,a1R1L000008deexUAA,480,0,443,58,Não Bateu,-8,Sim
587,2022-02-02,a1R1L000008deeyUAA,0,0,0,33,-,0,-
588,2022-02-02,a1R1L000008defAUAQ,480,0,441,45,Não Bateu,-18,Sim
589,2022-02-02,a1R1L000008dfbNUAQ,0,480,0,33,-,0,-
590,2022-02-02,a1R1L000008dfbPUAQ,420,0,0,0,Não Bateu,-14,Não
591,2022-02-02,a1R1L000008dfbRUAQ,480,0,442,46,Não Bateu,-22,Sim
592,2022-02-02,a1R1L000008dfbSUAQ,480,0,424,49,Não Bateu,-21,Sim
593,2022-02-02,a1R1L000008dfjvUAA,420,0,390,34,Não Bateu,-20,Sim
594,2022-02-02,a1R1L000008dfmGUAQ,360,0,0,0,Não Bateu,-19,Não
595,2022-02-02,a1R1L000008dfmQUAQ,360,60,341,19,Não Bateu,-20,Não
596,2022-02-02,a1R1L000008dfmaUAA,390,60,358,31,Não Bateu,-20,Não
597,2022-02-02,a1R1L000008dfnOUAQ,360,0,218,0,Não Bateu,-2,Não
598,2022-02-02,a1R1L000008dfnTUAQ,420,0,230,15,Não Bateu,-20,Sim
599,2022-02-02,a1R1L000008dhv2UAA,480,0,423,51,Não Bateu,-18,Sim
600,2022-02-02,a1R1L000008dhvDUAQ,480,0,416,45,Não Bateu,-19,Sim
601,2022-02-02,a1R1L000008dhvFUAQ,480,0,432,45,Não Bateu,-19,Sim
602,2022-02-02,a1R1L000008eTN1UAM,390,90,342,37,Não Bateu,-16,Sim
603,2022-02-02,a1R1L000008eTNJUA2,420,0,403,55,Não Bateu,-6,Sim
604,2022-02-02,a1R1L000008eTNNUA2,420,60,0,33,-,0,-
605,2022-02-02,a1R1L00000F91tAUAR,450,0,244,34,Não Bateu,-17,Sim
606,2022-02-02,a1R1L00000F91tDUAR,360,60,356,43,Não Bateu,-18,Não
607,2022-02-02,a1R1L00000F91tEUAR,480,0,438,46,Não Bateu,-20,Sim
608,2022-02-02,a1R1L00000F91tRUAR,480,0,425,33,-,0,-
609,2022-02-02,a1R1L00000F91tSUAR,450,0,407,41,Não Bateu,-17,Sim
610,2022-02-02,a1R1L00000F91thUAB,420,60,430,45,Não Bateu,-21,Sim
611,2022-02-02,a1R1L00000F91toUAB,450,0,390,33,Não Bateu,-21,Sim
612,2022-02-02,a1R3j000002b5iREAQ,420,0,1311,42,Não Bateu,-17,Não
613,2022-02-02,a1R3j000002b5igEAA,480,0,500,47,Não Bateu,-15,Sim
614,2022-02-02,a1R3j000002b5ijEAA,480,0,424,55,Não Bateu,-6,Sim
615,2022-02-02,a1R3j000002b5ikEAA,330,0,284,18,Não Bateu,-19,Não
616,2022-02-02,a1R3j000002b5inEAA,450,30,414,57,Não Bateu,-17,Sim
617,2022-02-02,a1R3j000002b5j5EAA,390,60,0,33,-,0,-
618,2022-02-02,a1R3j000002b5j8EAA,480,0,433,45,Não Bateu,-21,Sim
619,2022-02-02,a1R3j000002b5j9EAA,0,0,0,33,-,0,-
620,2022-02-02,a1R3j000002b5jCEAQ,480,0,436,47,Não Bateu,-19,Sim
621,2022-02-02,a1R3j000002b5jFEAQ,480,0,451,58,Não Bateu,-6,Sim
622,2022-02-02,a1R3j000002b5jIEAQ,450,0,421,40,Não Bateu,-19,Sim
